"SRR1917694_sorted"	"SRR1917695_sorted"	"SRR1917696_sorted"	"SRR1917697_sorted"	"SRR1917698_sorted"	"SRR1917699_sorted"	"SRR1917700_sorted"	"SRR1917701_sorted"	"SRR1917702_sorted"	"SRR1917703_sorted"	"SRR1917704_sorted"	"SRR1917705_sorted"	"SRR1917706_sorted"	"SRR1917707_sorted"	"SRR1917708_sorted"	"SRR1917709_sorted"	"SRR1917710_sorted"	"SRR1917711_sorted"	"SRR1917712_sorted"	"SRR1917713_sorted"	"SRR1917714_sorted"	"SRR1917715_sorted"
"gene:Rv3822"	4577.67	1832.5	5057.33	17265.5	16692.5	12690.17	19569	10711.33	6330.67	13979.5	10247.83	2703.5	1568.5	10627.67	14744.5	4340.33	1825.67	2401.17	9871.83	16913	2524.33	1748.83
"putative_sRNA:m4286786_4286912"	13	16	24	60	105	56	99	47	42	161	144	34	14	104	102	112	53	52	112	181	40	30
"putative_UTR:p4287936_4288500"	1766	780	1558	5687.5	7792	5933	9128	6151	2762.5	6577	5177.5	2142	454	2784	3471	957.5	526.5	581.5	2725.5	5290.5	669.5	437
"putative_UTR:m4288181_4288259"	270.5	129.5	257.5	894	1360.5	949.5	1489	774	489.5	496	391.5	164	103	502	976.5	248.5	158.5	123	275	490.5	131	110
"gene:Rv3823c"	6006	2224	5193	24639.5	34135.16	25578.33	36343.16	18748.66	10632.83	9104.17	6729.83	2722	2489.83	14810.33	23283.5	5457	2873.33	2446.33	6867.5	11673.5	3709.5	2497.5
"putative_sRNA:p4291315_4291629"	65	20	46	149	145	79	176	123	70	206	136	56	31	188	178	419	201	253	206	329	80	55
"putative_UTR:m4291530_4291638"	478	181	444	1573	2164.66	1539.83	2271.66	1381.16	894.33	471.67	313.83	127	160.33	945.83	1108.5	288	176.33	176.33	455.5	806	355	252.5
"gene:Rv3824c"	3174	1254	2972.66	12820.16	16463.99	12497.49	15624.65	9190.83	5419	3733.66	2857	1009.33	1307.67	8204.33	10018.49	2698.66	1374.33	1430.83	3846.66	6468.5	2864	2113.5
"putative_UTR:m4293175_4293224"	311.5	115.5	311.17	1224.16	1561.83	1224.16	1466.5	863.16	497.67	350.5	260.67	116.83	159.33	913.5	1121	385.67	215	159	336.67	659	246	169
"gene:Rv3825c"	28638	10374	24099.67	93038.16	132302.83	103674.66	114770	57451.16	36583.67	27576	19540.17	9018.83	10608.83	62997	85657	28113.17	15297.5	14928.5	22747.67	40373.5	13728.5	9243.5
"putative_sRNA:p4295772_4296006"	56	33	36	80	102	53	219	112	62	124	65	10	22	152	148	149	58	112	70	96	113	108
"gene:Rv3826"	1193	529	1080	3876.67	4394.5	3153.67	4490.83	2475.5	1350	3206	2341.5	721	432	2357	2859.83	932	481	618	3803.5	6142.5	876	613.5
"putative_sRNA:m4301002_4301319"	150	100.5	197	625.5	849	595.5	539.5	293	139.5	894	677.5	255	56.5	438	444.5	168	85.5	75	658.5	1017	159.5	147
"gene:Rv3827c"	514	244	584.5	2658.5	3673	2774	1283	670	454.5	2134.5	1678.83	607	189.5	1027	1351.5	643.5	304.5	310	1541.5	2584	337	264
"putative_UTR:p4301567_4301606"	75	33	58	216.17	226.5	162.67	286.33	147.5	99	167.5	126.5	40	21	136	151.83	39	38	32.5	183.5	349	45	30.5
"putative_sRNA:p4302042_4302243"	26	14	19	85.17	106	75.67	136.83	66	45	132.5	85	45	3	52	53.33	43	30	25.5	51	117.5	38	46
"gene:Rv3828c"	256.5	146.5	305	1392	1743	1196.5	614	313.5	201	861	655.83	269.5	82.5	409.5	565.5	259	136.5	141.5	540	1001	159.5	127
"gene:Rv3829c"	371	188	538	4083	5967.5	4059	332.5	173	128.5	757.5	513.83	169	48	316.5	324.5	249.5	133	103	491	834	67	61.5
"gene:Rv3830c"	487.5	236.5	672.5	4631.5	5929.83	4025.83	94	59	36.5	179.5	160	45.5	5	66	84.5	78.5	31.5	24.5	116	177	21.5	8.5
"putative_sRNA:p4305557_4305688"	15	4.5	7.5	27	35	21.5	62.5	30	14.5	74	49	19	7	51.5	30	30	18	22	42	53.5	11.5	14
"putative_UTR:m4305686_4306235"	1665	683.5	2053	13674.5	16173.83	10375.83	330.5	160.5	124	546.5	407.5	112	23	270.5	236	251	123	116	253.5	417.5	84	71.5
"gene:Rv3831"	236	94.5	141.5	406	436	313.5	584.5	334	232.5	730	500	222	56	384.5	355	204	103	140	645	1114.5	80.5	90
"gene:Rv3832c"	2611	1101	3493	20512	23994.83	15279.33	168.5	107	63	174	110.5	34	16.5	118.5	115.5	152.5	53	89	121.5	220.5	45.5	25.5
"putative_UTR:p4306841_4306866"	38	34.5	86	34	27	26.5	30.5	24.5	7.5	80.5	67	19.5	3	27	18.5	41.5	18	27.5	47	88.5	9.5	14.5
"gene:Rv3833"	509	570.5	919	489	489	351.5	330.5	251.5	132.5	871.5	779	156.5	68	395	267.5	785.5	295	466.5	726	1151.5	167.5	134.5
"gene:Rv3834c"	123	39	76	434	596	362	296	232	126	724	501	213	50	306	237	490	277	396	609	1078	54	62
"gene:Rv3835"	785	445	878.33	2911.5	3631.83	2613	2998	1638.5	956	4795.33	4031.33	1353	390	2193	2761.5	2965.67	1397.5	1697	3141.33	5952.83	534.5	354
"gene:Rv3836"	154.67	63.5	135.5	598.67	763.67	553.83	558.17	269.83	179	1104.5	873.5	320.5	75.5	468.33	593.17	574	274.5	291.67	902.5	1465	131.83	95.5
"putative_UTR:m4310775_4311008"	158.5	90.5	166.5	423.5	609.5	468	460.5	270.5	205.5	663.5	504.5	202.5	76	556	804	810.5	464	450.5	477	834	87.5	82.5
"putative_sRNA:p4310832_4311156"	158.17	87.5	139.5	515.67	592.17	410.83	477.17	278.83	177	916	725.5	241	80	481.33	521.17	525.5	217	278.67	987	1710	102.33	78
"gene:Rv3837c"	741.5	310	563.5	1286	1889	1420.5	1534	751	659.5	2234	1653.5	654	255	1559.5	2347	3108	1608.5	1802	1560	2451	255.5	229
"putative_sRNA:p4311172_4311296"	40.17	22	44.67	141.17	174.33	145.33	139.67	58.83	57	280.17	209.67	99.5	38.5	205.33	184.17	170.83	87	130.67	310.17	473.17	35.33	22.5
"gene:Rv3838c"	437	227.5	352	1148.5	1534.5	1257.5	1630.5	840.5	471	2444.5	1678	810.5	368	1984.5	3446	3542.5	1784.5	2443.5	1346	2416	220	138.5
"gene:Rv3839"	38.83	15	47.17	73	78	55.83	79.83	52.83	49	128.67	115.17	47	5956	29642.32	34743.82	26149.99	12799.5	17174.16	238.5	397.17	27.83	11.33
"putative_UTR:p4313542_4313566"	0.33	0	4.17	1.5	3	6.33	4.33	3.83	4	7.17	7.67	4	169	1082.32	1306.32	1021.49	522.5	633.16	6	8.67	1.33	2.33
"gene:Rv3840"	47.83	38	87.67	140.5	132	99.83	321.83	188.33	138.5	223.67	175.67	45	1741	10548.82	9924.32	6432.49	3136.5	4567.66	211.5	314.17	69.83	68.83
"putative_sRNA:m4314001_4314099"	7	8	9	8	24	17	34	12	13	39	26	17	0	6	5	6	0	0	13	36	3	1
"gene:Rv3841"	37439	17948	32376	26769	46325.5	37224	45770.5	19925.5	24902.5	18636	13328	4886	104	646.5	764.5	362.5	165	152	17140.5	29185.5	2141.5	2040.5
"putative_UTR:m4314682_4314737"	58.5	36.5	58.5	278	295.5	256	340	184	103.5	492.5	359.5	180.5	76.5	422.5	641.5	544	275	279.5	370	665.5	57	56.5
"gene:Rv3842c"	1060	392.5	909	3824	4746.5	4037	3913	2081	1340.5	6431.5	4653.5	2367.5	831.5	4662.5	7168.5	7044	3386	3692.5	4484.5	7495	709	557
"gene:EBG00000313356"	11196	6494	9919	7369	13503.5	10904	13943.5	6486.5	7490	4992.5	3531.5	1588	28	142	206	75.5	29.5	31	2730.5	5652.5	731.5	755
"gene:Rv3843c"	1091.5	397	768.5	2864	3920	3107	3136	1464	1069	5274	3799	1662	419	2902	4088	5737	2828	4321	3427.5	6480.5	415	328.5
"gene:EBG00000313375"	694	383	467	973	1010	676	2216	1185	658	1863	1081	427	5	118	263	164	57	116	885	1526	576	456
"putative_sRNA:m4317965_4318405"	48	51	88	249	253	257	266	148	79	586	399	128	19	92	62	82	46	41	332	542	99	77
"putative_sRNA:p4318433_4318718"	86	63.5	100	275.5	332.5	314	444.5	233	151	652	396.5	153.5	19	207	209	206.5	93	76.5	338.33	522.5	109.5	89
"gene:Rv3844"	60	31.5	63	212	281	225.5	332	156	79	502.5	385	130	20.5	140.5	143	127.5	77.5	73	203.33	333	75.5	41.5
"putative_sRNA:m4319240_4319417"	24	8	19.5	87.5	103.5	63.5	139	69.5	33.5	207.5	166	64.5	5	57.5	61	41	11	18.5	78	126.5	24	13
"gene:Rv3845"	30	14	40	167.5	192.5	163.5	212.5	115	41	293.5	189.5	82.5	23.5	90.5	119	107	36.5	30.5	102.33	217.5	35	21.5
"putative_sRNA:m4319601_4320632"	1228	523	1099.5	3550.5	4411.5	3144.5	5821	3388.5	1965.5	5835.5	4332	1609.5	272	1631.5	1417	745	320	392.5	3784	6691.5	741	581
"putative_UTR:p4320590_4320703"	128	62	144	392.5	437.5	269.5	553.5	333.5	263	618.83	455.17	67	18	143	142.5	112	39.5	87.5	515	819.5	201.5	150
"gene:Rv3846"	1227	513.17	1087.17	2846.67	3124.67	2010.67	4096.83	2752.33	1665.5	3926.83	2926.83	919.5	263.83	1549.83	1321	1044	482.5	889	4236.83	6986.83	1411.5	1093.17
"putative_UTR:p4321328_4321537"	603	244.17	500.67	1209.17	1279.5	892.5	1916.33	1267.33	718	1558.67	1152.83	348.5	101.33	680.33	615.33	418.83	209.33	333	1633.67	2838.5	571	478.67
"gene:Rv3847"	724.83	391.17	662.33	1750.17	2061.83	1493.5	2694.83	1684.67	973.33	2857.83	1999	922.33	177.83	1108.33	1197.17	840	437.33	639	2556.5	4106.67	627.17	556.33
"putative_sRNA:m4321592_4321796"	90	53	49	137	165	139	264	171	92	192	185	58	23	85	50	53	35	18	148	235	73	65
"putative_UTR:p4322072_4322325"	356.33	174.5	342.17	416.5	656.67	505.83	1001	439.33	273.33	818.83	605.83	209.83	32	193.5	240.67	163.5	86.33	109.5	510.17	851.33	254.67	212.67
"gene:Rv3848"	543.17	272.5	561	570.17	984.33	839.5	1525	635.17	463	1105.83	906.83	325.83	23.5	200.83	214.33	205.83	107	95.5	504.5	899.83	373.67	315.83
"putative_UTR:p4323366_4323498"	169	51.58	159	685.17	628.5	444.42	1396.33	660.33	418.17	997.33	757.08	195.5	65.33	363.5	414.83	212.83	81.5	111.83	614.33	933.33	188.17	117.33
"gene:Rv3849"	811.17	289.75	719.17	2918.33	2942.33	2273.25	5667.33	2901	1810.83	4255.33	3335.75	1156.5	304.33	1691.16	1789.83	951.67	428.83	624.5	3209.5	5018.16	623.17	387.83
"putative_UTR:p4323898_4324014"	367.83	136.75	318.33	1370.33	1348.33	1075.91	2644.33	1366.16	853.66	1902.66	1523.08	644.5	142.83	756.66	876.16	428.83	236.83	267	1513.83	2510.49	258.17	159.17
"gene:Rv3850"	476.17	190.75	403.67	1977.33	2359.75	1751.66	3861.33	2129.75	1224.08	3509.66	2629	1113.5	249.58	1394	1387.5	709.17	374.5	575.17	1900.33	3176.99	370.58	218.5
"gene:Rv3851"	150	61.17	171.83	575.33	811.75	740.58	1258.5	733.58	389.42	1297.5	827.58	525.5	81.08	433.67	488.5	267.5	151.33	215.33	539.17	967.83	120.58	79.83
"putative_UTR:p4325015_4325073"	220.5	64.17	221.67	615.5	793.58	593.75	665.5	372.92	229.42	1271.5	1006.25	206.33	78.75	452.83	428.67	468	157.33	246.17	867.17	1387	152.58	90
"gene:Rv3852"	723	265.83	646.33	1827.33	2520.58	1796.75	2544.67	1423.58	831.25	3625.17	2947.08	927.17	240.25	1531.83	1429.17	1386.67	596.67	799.83	2425.83	4253.5	425.25	272.5
"gene:Rv3853"	681	246.5	559.5	1881.33	2875.33	2005.5	2682.5	1388	793	3973.5	3080.33	1155.5	236	1466	1583.17	1782	878	974.17	2140.83	3857.33	380.5	206.17
"putative_UTR:m4325823_4326003"	298	328	964.5	395	584.5	353	954.5	391	273	659.5	399	133	88.5	663.5	1419	968	444	365.5	270.5	482	72.5	52.5
"putative_UTR:p4325969_4326044"	119	40	94.17	327.17	566.33	355.67	486	271.33	129	655.5	424.33	164.5	35.33	294.5	284.17	286.17	151	138.5	318.33	555.67	72.5	42
"gene:Rv3854c"	2718	2627	9803.5	4115	5990.5	3658	8242.5	3422	2622	6721.5	5030	1450	964.5	6066.5	12883	9759	4802	3510.5	4468.5	7935	673.5	562.5
"gene:Rv3855"	364.5	271	827	737.5	1157	750.5	1426	655.5	442.5	1513.5	1189.5	438.5	129.5	809	1572.5	1311	860.5	687	792.5	1509.5	157.5	106.5
"putative_UTR:p4328200_4328418"	126.5	99	295	296.5	420	258.5	503	213.5	136.5	511.5	343.5	161.5	48.5	242	532.5	336	195.5	154	251.5	404.5	49.5	28.5
"gene:Rv3856c"	453.33	197	319.17	1304.83	1901	1497.67	1424.5	632.67	377	3999.33	3101.5	1141.67	217.5	1440	1885	3076.17	1488.67	1724.83	2450	4505.5	255.17	171.83
"gene:Rv3857c"	166.83	72.5	140.67	456.83	637.5	472.83	546.83	238.33	151.67	1499	1135.67	406	63	453.33	526	813.5	334.5	448.83	976.83	1647.66	132.83	84.83
"putative_UTR:m4329615_4330038"	466.33	203.5	371.67	1434.33	1675	1301.83	1866.83	937.83	556.17	3076	2448.17	968	201.5	1157.83	1195	898	412.5	399.83	1501.33	2591.66	338.33	220.33
"gene:Rv3858c"	1976.5	575.5	1263.5	4298.5	6058	5093.17	6837.83	3879.17	2498.67	7352.67	4991.17	2284.33	580	3697.33	4756	4004.83	1896.83	1671	3851.33	6984.67	944.67	689.5
"gene:Rv3859c"	8536.5	3303	6417	15037	19346.5	15399	22959	13617.5	9549.5	19930	15147.33	6214.5	1975	12186.83	15119.83	15337.83	7671	8093.5	15488.5	26849.5	5272.5	4111.5
"putative_UTR:m4336082_4336284"	204	95.5	179	338	366	272.5	561	303.5	204.5	416.5	387.83	131	42	283.83	253.33	275.33	104.5	222	343	655	332	207
"putative_sRNA:p4336209_4336582"	52.5	40	40.5	205	218	147	157.5	130	83	389.5	332.5	97	35.5	233	244.5	219	119.5	149	278	461.5	72.5	31.5
"putative_sRNA:m4336402_4336685"	42.5	19	49	87.5	107	79	192	133	62.5	94.5	92.33	30.5	11	104.83	56.83	178.33	90	121	92	116	38.5	41
"gene:Rv3860"	218	116.5	177	541.5	591	476	814.5	484.5	263.5	843.5	613	259.5	73.5	560.5	457.5	610	298	348.5	563.5	1036	167	128.5
"putative_UTR:m4337436_4338170"	100.5	25.5	120.5	85	74.5	142	54.5	35	37	343	333	73	12	122	146	659.5	354.5	250.5	502.5	834	53	33.5
"gene:Rv3861"	37.5	22.5	42.5	142.5	171	151	248	133.5	98.5	236	193.5	72.5	15	151.5	127	181	87.5	70.5	169.5	285.5	33.5	34
"gene:Rv3862c"	49.5	18.5	76.5	55	37.5	80	40.5	21	20	166	158	30	4	59	82	409.5	197.5	195.5	281.5	465	40	17.5
"putative_UTR:p4338737_4338848"	36	4.5	26	75	118	88	62.5	37	28	141.5	123	28.5	2	15.5	29.5	14.5	4.5	8	150	226.5	2.5	1.5
"gene:Rv3863"	1051.33	449.17	887.33	2163.17	2630.5	2126.67	2174	1261.83	915	4007.5	3307.83	1127.67	167	1240.17	1360.17	2744.17	1570.33	1698.83	3693.67	6013.67	380.5	253.5
"putative_UTR:p4340216_4340269"	124.33	67.67	167.83	276.17	336.5	223.67	310	151.33	121	493	422.83	67.67	15	115.67	147.17	104.67	52.83	75.33	427.67	648.17	41	36.5
"gene:Rv3864"	1665	862	1858.17	2890.17	3825.42	2991.83	3264.5	1811.17	1269.83	5048.08	4261.75	1472.5	296.5	1904	2176.83	1812.58	822	1136.75	4467.83	7550.92	611.17	425
"putative_sRNA:m4341078_4341661"	132	71	114	300	440	324	439	263	177	850	638	260	47	476	416	656	311	398	589	1109	166	219
"putative_UTR:p4341479_4341565"	211.5	75.67	219.83	381.33	463.25	355.5	487.16	233.17	190.83	547.58	484.42	133.67	32	248.83	282.67	306.25	119.83	160.25	483.83	808.58	88.17	71.67
"gene:Rv3865"	844.33	342.17	760.17	1273.17	1737.08	1318.67	1640	855.33	677.33	1725.08	1344.08	388.33	152.5	1031	1267	1484.75	569.5	817.75	1640.83	2595.25	400.33	314.5
"gene:Rv3866"	2153.16	970.33	2078.33	3917.16	5476.16	4551.58	5483.16	2764.5	1868.66	6391.41	4947.33	1942	674.17	3991.5	5131.16	5081.25	2268.33	2914.75	4266.58	7092.91	1573.33	1004.67
"putative_UTR:p4342732_4342769"	328.17	175.5	342.83	768.5	947.75	759.41	1046.33	650.33	372.67	1252.66	1045.41	356.83	141.17	856.33	1084.83	971.33	422.5	522.66	832.08	1202.33	277.5	232.33
"gene:Rv3867"	1703.67	693	1572.83	3902.83	4878.25	3904.41	4958.83	2550.33	1600.67	6058.16	5004.08	1829.33	723	3889.33	4738.83	3785.83	1817	2183.16	3720.58	6061.66	1679.5	1068.83
"gene:Rv3868"	3946	1592.5	3560.67	10031.5	12029.58	10096.75	12625	6702	3948	14683	11232.25	4625.5	1548.17	9190.17	13349.83	9405.67	4487.17	4297.5	8686.92	15292.5	2726.5	2103
"putative_sRNA:m4344825_4345033"	25	14	37	78	88	62	149	37	21	105	87	21	11	101	138	128	57	51	73	131	63	49
"gene:Rv3869"	4732.5	2666	4814.5	11447.5	17258.5	13077	15625.5	7857.5	5018	17571.5	14131.5	5366.5	1719.5	9421	17291.5	10394	5051	4206	13593.5	25068.5	2964	2310.5
"gene:Rv3870"	6917.83	3828.83	6990.83	13547.17	18285.16	14456.83	21172.16	10666.17	7126.17	23300.5	17643.66	6720.17	2192.67	12226.17	24226.16	14234	7106.17	6245.17	16713.16	28234.33	4628	3414.33
"putative_UTR:p4348725_4348826"	421.83	206.33	351.83	669.17	891.16	705.33	1247.66	614.17	380.67	1140.5	982.16	268.67	76.67	598.17	1073.16	612	279.17	301.67	831.16	1464.83	216	157.33
"gene:Rv3871"	3753.83	1690	3263	6878.25	9325.5	7226.58	12986.83	6105.5	3781.83	12205.75	9530.75	3189.17	1064.83	6624.08	13615.16	8826.25	4162	4124.5	8478.25	14044.83	2666.67	1991.17
"putative_UTR:p4350603_4350744"	696.08	369.25	559.33	951.08	1438.33	1039.25	1724.91	1011.5	580.92	1530.66	1135.08	321.58	80.5	720.83	1247.5	864.92	362.75	485.75	1256.08	2187.83	336.17	284.25
"gene:Rv3872"	752.58	438.75	629.17	1028.75	1724.5	1447.5	1642.66	903.83	544.08	2081.08	1728.75	588.08	120.83	766.33	1241	1115.66	514.92	740.75	1482.16	2531.08	380	290.08
"putative_UTR:p4351045_4351074"	172.25	91.75	140	257.42	374.83	312.58	400.08	210.83	118.92	473	394.75	184.25	29.33	185.5	309.83	240.25	103.08	152.92	348.75	627.16	66	63.92
"gene:Rv3873"	2405	1077.83	2214.75	3819.16	5600.08	5181.75	5739.08	2799.17	1815.75	7871.16	6402.08	2309.08	481.5	2716.5	4306.41	4532.25	2320.33	2929.58	4598.33	8109	1048.33	809.42
"putative_sRNA:m4351149_4351479"	90	37	28	92	165	90	295	185	80	204	154	53	18	158	98	211	137	178	152	258	103	66
"putative_UTR:p4352182_4352273"	2611.49	775.75	2051.74	4004.32	5184.15	4409.74	6076.23	2605.91	2227.49	4788.49	3666.07	985.33	273.67	1436.75	2070.5	2015.83	811.08	1234	5138.49	7150.15	1345	901.33
"putative_sRNA:m4352258_4352364"	3	2	6	6	13.5	2	19.5	8	4	14.5	19	6	3	3.5	2	1.5	1	5	1	11.5	9.5	2
"gene:Rv3874"	7082.65	2213.75	5406.16	10443.15	13977.97	11510.56	16294.05	7425.32	5840.57	11669.39	8342.82	2986.91	739.58	4049.41	5670.57	5023.16	2306.5	3289.58	13079.06	19106.71	3513.41	2427.41
"putative_sRNA:m4352395_4352773"	10	0	15	30	51.5	31	78.5	45	14	115.5	101	42	4	73.5	31	43.5	17	12	51	112.5	8.5	2
"putative_UTR:p4352577_4352608"	1955.32	747.24	1704.15	3198.22	4535.71	3903.8	4778.96	2506.23	1794.4	3929.13	2716.73	849.33	210.42	1297.41	1770.49	1620.82	760.16	1016.16	4089.88	6841.27	1157.41	834.91
"gene:Rv3875"	7898.57	2832	5817.91	11575.06	16494.64	13569.06	17977.55	9263.82	6322.41	14234.64	9352.48	4086.16	847.42	4842.66	6490.07	5319.07	2552.91	3707.66	15377.39	26020.79	3953.74	2945.24
"putative_UTR:p4352897_4353009"	5408.49	2268.66	3968.24	8461.57	12499.73	10509.9	12943.06	6813.66	4368.74	11187.15	6618.49	3097.83	583.58	3539.99	4950.66	3709.16	1936.75	2629.66	11014.73	21322.13	2852.24	2333.91
"gene:Rv3876"	2856	1360.83	2816.83	5968.58	7415.58	6107	6939.08	3767.33	2317	9818.92	7240.58	3134.92	853.5	4826.67	5779.42	6007.58	2882.67	3296.08	8769.42	15912.66	1384	1121.67
"putative_sRNA:m4354129_4354475"	175.5	78	131.5	370.5	359.5	216.5	1011.5	633.5	364	566.5	353	165.5	37	397	124	282	129	225	264.5	402.5	388.5	320.5
"putative_sRNA:m4354540_4355210"	123.5	85	99.5	351.5	339.5	222.5	459.5	242.5	168	613.5	471	120.5	45	356	351	342	177	239	346.5	505.5	184.5	162.5
"gene:Rv3877"	1205.83	475.33	835.5	2666.17	3734.33	2993.83	2638.67	1308.83	1040	5078.83	3715.17	1763.33	315.67	2037.33	2635.33	2860	1552.17	1560.83	4813.17	8024.83	516.67	451.5
"putative_sRNA:m4356099_4356362"	51	25	37	89	140	105	126	105	51	135	89	46	5	166	148	232	116	111	124	200	50	29
"putative_UTR:p4356543_4356692"	164.33	79.33	115.5	368.67	503.83	396.33	324.67	165.83	145.5	615.33	475.17	214.33	47.17	251.83	363.33	402	206.67	210.83	693.67	1188.83	98.17	65.5
"gene:Rv3878"	887.83	528.83	907.5	2112.67	2950.33	2323.33	1898.17	1114.33	669.5	4443.83	3584.67	1275.33	265.67	1837.83	2324.83	3074	1455.67	1779.83	4603.67	7715.33	470.67	336
"putative_sRNA:m4356972_4357314"	405.83	193.17	378.17	1223.67	1659.67	1475.33	1847.5	828.5	490.5	1344.83	992.17	453.83	116.5	870.17	1252.83	1284.33	698.67	583.5	1205.67	1931.5	205.5	166
"putative_UTR:m4357452_4357592"	228.83	104.17	232.67	642.67	780.17	786.83	723.5	330	229	862.33	598.17	320.33	80.5	522.17	755.83	864.83	521.67	473.5	674.17	1228.5	127	98.5
"gene:Rv3879c"	2343.67	1049.67	2386.67	5702	7781.83	6946.83	6392.83	3265	2184.67	9558.33	7603.33	2658.5	961	5372.17	7828.83	12157.33	6538.67	7246.17	7092.5	13130.17	1216.5	957.17
"putative_sRNA:p4358433_4358818"	310	105	256	551	685	575	1184	566	417	740	540	265	209	783	943	1102	564	552	332	550	199	196
"putative_UTR:m4359783_4360198"	630.67	220.67	484.83	1183.17	1729.17	1351.83	1745.17	854.83	548.17	1694.67	1231.17	421.17	118.17	783.17	1045.33	983.67	580.5	650.5	1434.17	2547.67	256.67	224.33
"gene:Rv3880c"	804.67	263.17	578.33	1417.67	1976.67	1580.33	2019.67	1065.83	702.67	1874.67	1429.67	481.17	133.67	975.67	1356.33	1338.17	695.5	830	1596.67	2719.17	306.67	264.33
"gene:Rv3881c"	2867.83	1023.67	2375.5	5155.67	6544.33	5361.83	7359.83	3569.17	2628.83	7983.33	6284.33	2310.83	610.5	3915.83	5135	5968.5	2897.5	3967.67	6589.83	10965.33	1192.33	875.67
"putative_UTR:m4361926_4362031"	249	80	221.17	403.33	552.83	372	591.5	277.33	192.83	643.17	475.33	124.33	37.83	246.67	276.17	249.83	118	165.33	572.5	966.83	91.17	57
"putative_sRNA:p4361979_4362249"	74	37	71	110	123	84	108	90	36	122	65	17	13	205	84	358	165	209	92	152	82	79
"gene:Rv3882c"	720.5	338.5	792.17	2656.83	3684.33	2828.5	3194.5	1571.33	794.33	5668.67	4531.33	1976.33	275.83	1402.67	1827.17	1041.83	528	667.83	4010.5	6512.33	418.67	285
"putative_sRNA:p4363355_4363787"	114	52	74	283	368	267	473	242	149	497	331	185	52	291	344	388	176	187	198	342	57	63
"gene:Rv3883c"	926.67	480	1183.67	2970.67	4435.08	3437.17	3860	1824.83	1067.17	7404.5	5782.42	2295	407.5	2201.17	2372.75	1446.92	784.17	909.67	4409.42	8013	593.67	391
"putative_sRNA:p4364652_4364840"	84	29	73	190	160	129	289	166	81	409.5	335	99	10	150.5	119	112.5	41.5	46	269.5	404	61	67
"putative_UTR:m4364758_4364826"	137.17	82.5	158.67	349.5	453.25	319.83	486.67	245	151.83	905.5	663.08	226.83	36.5	264.17	332.25	175.75	88.33	83.67	666.42	996.5	100.17	69.67
"putative_UTR:m4364935_4364978"	16	7	16.17	71.5	55.92	74.33	89.67	36	24.83	110.17	87.58	23.33	6.17	40.33	79.42	39.08	22.83	16	100.25	192.83	6.5	7.33
"gene:Rv3884c"	469.67	175	381.67	1494.17	1947.08	1476	1957.67	962.67	585.83	2748.67	2067.92	690	214.5	1315.67	1767.25	1238.08	635.33	544.5	2101.75	3478.5	201.33	154.5
"putative_sRNA:p4365289_4365944"	64	51	134	317	295	182	417	225	129	1086.5	762	279	40	207.5	156	151.5	65.5	64	543.5	833	132	128
"putative_UTR:m4366839_4366907"	24.5	8.5	11.17	78.83	91.33	64.83	66.5	46.5	22.17	148.33	112.5	35.67	8.17	46.83	63.17	42.83	17.67	29.33	101.33	139.83	4.17	5
"gene:Rv3885c"	377	152	343.67	1448.33	2233.33	1689.33	1827	965.5	588.67	2374.83	1833	847.17	176.17	1241.83	1768.67	1413.33	656.67	635.83	1579.33	2802.33	164.67	140.5
"gene:Rv3886c"	593	234	589.5	2330	3077	2489	2560.5	1438.5	910.5	2939.5	2272	1042	313	2091	2338	2473.5	1177.5	1250.5	2454.5	4259	351.5	290
"putative_sRNA:p4369756_4369882"	33	42	71	136	136	121	162	101	43	309	182	101	9	91	114	155	82	62	168	264	41	59
"gene:Rv3887c"	352	141.5	301	1348	1685.5	1224.5	1538.5	775	497.5	1980	1432	718	182	1147	1259.5	1305	637	719	1511.5	2645.5	206	138
"gene:Rv3888c"	333	129.5	276	1194	1368.5	1008	1370.5	788	530	1835	1333	395	145.5	963	990.5	1292.5	529.5	719.5	1679	2867	239	176
"gene:Rv3889c"	385.5	132.42	233.08	630.08	787.92	691.58	1028.08	605.33	396.08	745.17	567.83	233.42	101	524.08	617.5	654.25	321.5	487.33	633.42	1153.08	178.33	112.33
"putative_sRNA:p4372921_4373434"	200	97	186	697	806	588	888	493	223	1040	713	240	83	702	446	515	274	411	439	816	169	118
"putative_UTR:m4373631_4373725"	307.42	72.58	124.58	301.08	271.5	214.92	511.17	293.58	224.67	351.67	319.17	96.92	15.83	133.5	163.17	154.58	60	174.92	425.75	726.83	159.42	125.5
"gene:Rv3890c"	666.33	201.58	458.5	761.33	811.16	563.17	1251.33	803.5	651.33	776.08	712.42	190.25	60.83	440.5	454	550.67	197.17	465.75	1053.75	1685.08	400.25	313.17
"putative_sRNA:p4374014_4374452"	62	51	35	108	69	87	153	82	37	359	342	144	18	80	98	91	68	67	290	451	57	45
"putative_UTR:m4374014_4374048"	231.33	69.08	156.67	251.5	281.75	185	448.75	261.25	224	264.58	220.42	45.58	23.17	177.17	161.67	197.5	75	173.25	367.16	578.08	126.08	96.83
"gene:Rv3891c"	739.5	211.83	573.42	777.58	847.75	541.58	1365.91	904	803.25	672.08	513.08	117.5	83.5	516.42	503.67	592.92	222.67	515.58	1043.67	1531.83	468.75	329.33
