"ERR2103718_sorted"	"ERR2103722_sorted"	"ERR2103723_sorted"
"putative_sRNA:p3762055_3762784"	105.5	133.5	131
"putative_sRNA:p3763121_3763299"	7	6.5	6
"putative_sRNA:p3763903_3764054"	11	22	21
"gene:Rv3351c"	8	13.5	14.5
"gene:Rv3352c"	2.5	3.5	8
"gene:Rv3353c"	10.5	13.5	14.5
"gene:Rv3354"	24	58.5	38
"gene:Rv3355c"	55.5	60.83	31.5
"gene:Rv3356c"	138.5	144.83	117.5
"gene:Rv3357"	17	19.33	10.5
"gene:Rv3358"	12	16.17	14.5
"gene:Rv3359"	59.5	51.17	44.5
"gene:Rv3360"	21.5	62	34
"gene:Rv3361c"	155.17	194.17	174.5
"gene:Rv3362c"	281	253.67	256.67
"gene:Rv3363c"	104.67	108.5	88.33
"gene:Rv3364c"	80.5	91.67	86.83
"gene:Rv3365c"	653.33	793.5	749.83
"putative_sRNA:p3775981_3776439"	47.5	49	43.5
"putative_UTR:p3777600_3777736"	35.33	37.5	43.83
"gene:Rv3366"	37.33	40	49.33
"putative_UTR:p3778521_3778567"	45.17	41.67	34.33
"gene:Rv3367"	189.67	176.17	167.83
"gene:Rv3368c"	53.5	70	57
"gene:Rv3369"	77	82	67.83
"gene:Rv3370c"	29.5	79.5	69
"putative_sRNA:p3783383_3783742"	40.5	64	52
"gene:Rv3371"	1260.17	952.92	2647.33
"putative_sRNA:m3785865_3786457"	58.5	126.83	67.5
"putative_UTR:p3786273_3786313"	24.67	16.42	47.83
"gene:Rv3372"	108.5	102.67	179.33
"gene:Rv3373"	67.33	102.67	74
"gene:Rv3374"	14.33	24.67	15.5
"gene:Rv3375"	51.33	136.83	87.67
"putative_UTR:p3790112_3790155"	29.83	108.67	64.25
"gene:Rv3376"	205.17	742.75	472.08
"putative_UTR:m3790372_3790847"	165.17	221.33	194.67
"putative_UTR:p3790810_3791622"	108.33	519.92	408.17
"gene:Rv3377c"	367.25	536.5	419.67
"gene:Rv3378c"	146.5	213.5	182.67
"gene:Rv3379c"	26	56	32.5
"gene:Rv3380c"	19.83	42.25	30.5
"gene:Rv3381c"	35.75	41.75	30.58
"putative_UTR:m3796421_3796447"	34.75	48.75	33.75
"gene:Rv3382c"	237	280.42	221.17
"putative_sRNA:p3796908_3797242"	9.5	19	16
"gene:Rv3383c"	334.33	471.67	323.58
"putative_sRNA:p3798346_3798866"	108.5	232.33	151.67
"putative_UTR:m3798490_3798907"	236.5	393.5	350.58
"putative_sRNA:p3798873_3799091"	17.83	66.83	50
"putative_sRNA:p3799149_3799244"	6	28.83	20.5
"gene:Rv3384c"	25	84.25	62.5
"gene:Rv3385c"	64	73.42	79.5
"putative_UTR:m3799944_3800072"	80.75	67.67	94
"gene:Rv3386"	14	20	25
"gene:Rv3387"	9	18	16
"gene:Rv3388"	35	34.25	33
"putative_sRNA:m3802537_3802840"	0	0.33	0
"putative_sRNA:m3803663_3803848"	2	2	1
"gene:Rv3389c"	557.67	476.67	398.5
"putative_UTR:m3804792_3804889"	54.67	50.67	39
"gene:Rv3390"	595.83	628.75	584
"putative_sRNA:m3805066_3805367"	89.67	98.5	56.83
"putative_UTR:p3805576_3805620"	115.5	105.75	106
"gene:Rv3391"	200.17	220.42	205.5
"gene:Rv3392c"	65	201	123
"gene:Rv3393"	36	84	71.5
"gene:Rv3394c"	14.5	20	14.5
"putative_sRNA:p3810829_3810992"	1	1	4
"gene:Rv3395c"	25.5	31	23
"gene:Rv3395A"	5.5	23	12
"putative_UTR:m3812344_3812500"	30	88.5	53.5
"gene:Rv3396c"	332.5	548.67	352.83
"gene:Rv3397c"	36.5	120.5	96.17
"gene:Rv3398c"	42.83	128.17	79.33
"gene:Rv3399"	35.5	94.33	56.5
"gene:Rv3400"	171.83	255.67	171.67
"gene:Rv3401"	429	589.33	497.83
"putative_sRNA:p3820472_3820585"	3.5	6	3.5
"gene:Rv3402c"	72.5	73.5	52.33
"putative_UTR:m3821892_3822261"	39	60.5	50.33
"gene:Rv3403c"	243.17	370.83	273.67
"gene:Rv3404c"	301	393.83	274.17
"putative_sRNA:p3824419_3824763"	40.5	82	63.5
"gene:Rv3405c"	68	74.5	66.83
"gene:Rv3406"	36.5	28.33	29.67
"putative_UTR:p3826218_3826251"	3.17	1.67	3.17
"gene:Rv3407"	1703.92	3133.58	2549.5
"gene:Rv3408"	928.42	2091.75	1532.67
"gene:Rv3409c"	636.17	532.33	420.17
"putative_UTR:m3828728_3828782"	59.83	50.83	45.25
"gene:Rv3410c"	177.5	196.67	149.25
"putative_sRNA:p3828809_3828915"	0	6	2
"putative_sRNA:p3829901_3830162"	10	22.5	18
"gene:Rv3411c"	911.08	926.25	715.17
"putative_UTR:m3831520_3831693"	143.25	160.08	126.83
"gene:Rv3412"	1167.67	1203.58	1061
"putative_UTR:m3831813_3832145"	57.5	125.83	87.67
"putative_UTR:p3832137_3832479"	268.83	334.42	254.67
"gene:Rv3413c"	108.5	306.17	211.5
"putative_sRNA:p3832601_3832689"	13.5	40.5	54.5
"gene:Rv3414c"	233.17	569	354.5
"gene:Rv3415c"	9.5	21.5	12
"putative_sRNA:m3834596_3834735"	6	7	4
"putative_UTR:p3834790_3834891"	92.17	164.33	468
"gene:Rv3416"	189.83	331.33	895.83
"gene:Rv3417c"	824.5	1218.25	770.17
"putative_UTR:m3836892_3836985"	116.5	151.42	113.5
"gene:Rv3418c"	758.83	1219.42	774.33
"putative_UTR:m3837289_3837554"	506.5	836.08	536.67
"gene:Rv3419c"	188	272.5	193.33
"gene:Rv3420c"	117.33	192.33	146.83
"gene:Rv3421c"	37.17	82	47.5
"gene:Rv3422c"	55.33	115.5	71
"gene:Rv3423c"	143.33	246.5	193
"putative_sRNA:p3841566_3842198"	49	98.83	84.33
"gene:Rv3424c"	7.5	34	38
"putative_UTR:m3842077_3842204"	6	31	22.5
"gene:Rv3425"	45	85.5	66.33
"putative_sRNA:m3842794_3842900"	14	23	17
"gene:Rv3426"	58.5	164.5	77.5
"putative_UTR:m3843846_3843884"	11.5	26	16.5
"gene:Rv3427c"	52.5	143.5	89.33
"gene:Rv3428c"	1.5	0	7.5
"putative_sRNA:m3846012_3846196"	0.5	4	2.5
"putative_sRNA:m3846611_3847133"	27.5	112	90.5
"putative_sRNA:p3846614_3846973"	100.5	183.5	198.17
"putative_UTR:p3847136_3847164"	24.83	44	38.17
"gene:Rv3429"	204.83	532.83	404
"putative_sRNA:m3847319_3847625"	111	108.17	103.5
"gene:Rv3430c"	109.83	122.33	88.5
"putative_UTR:p3847702_3848073"	72.5	220.67	133.83
"putative_sRNA:p3848260_3848324"	14.5	54	33
"putative_sRNA:p3848699_3848849"	1	13	8
"putative_sRNA:m3848875_3849260"	129	165.33	146.5
"gene:Rv3431c"	523.5	275.67	264.17
"putative_UTR:m3850140_3850371"	463.08	227.83	241.5
"gene:Rv3432c"	332.08	242.5	232.67
"gene:Rv3433c"	52	47.67	33
"gene:Rv3434c"	174.33	210.17	140
"putative_sRNA:p3853822_3853953"	9.5	14.33	10
"gene:Rv3435c"	472.67	519.17	431.17
"putative_UTR:m3854794_3855014"	172.83	206.17	183
"gene:Rv3436c"	469	561.17	429.17
"gene:Rv3437"	176	154.33	113.5
"gene:Rv3438"	241.5	218.33	199.33
"gene:Rv3439c"	62	127.5	101
"putative_sRNA:p3858579_3858693"	12	17	16
"gene:Rv3440c"	38.5	54.83	50.83
"gene:Rv3441c"	278	341.33	275.33
"putative_UTR:m3861371_3861494"	53.17	69	46
"gene:Rv3442c"	307.17	347.67	247.17
"gene:Rv3443c"	280.33	352.83	274
"putative_UTR:m3862391_3862511"	88.17	116.67	92
"gene:Rv3444c"	18	17.83	21.5
"gene:Rv3445c"	20	12.83	22.5
"gene:Rv3446c"	5.5	4	10.5
"gene:Rv3447c"	25	31	29.5
"gene:Rv3448"	8.5	10.5	10
"gene:Rv3449"	15	17.5	8
"putative_sRNA:m3870627_3870738"	5	12.5	8
"putative_sRNA:m3870892_3871014"	1	3	3.5
"gene:Rv3450c"	81	68.5	59.5
"gene:Rv3451"	55.5	110	82
"putative_sRNA:m3872656_3872816"	42	32	33
"gene:Rv3452"	52	84	57.33
"putative_UTR:p3874283_3874403"	32.5	17.83	44.83
"gene:Rv3453"	28	31.33	50.17
"gene:Rv3454"	31	46.5	78.5
"putative_UTR:m3875913_3876051"	38.17	88.33	76.83
"gene:Rv3455c"	236.33	383.17	256.5
"putative_UTR:m3876823_3876889"	107.83	157.67	96.17
"gene:Rv3456c"	1163.67	1559.75	967.42
"putative_sRNA:p3877433_3877820"	13.5	30.5	27
"putative_UTR:m3877433_3877463"	157.83	238.25	169.5
"gene:Rv3457c"	1435.67	2164.25	1523.67
"putative_UTR:m3878508_3878658"	161.33	252.33	184.33
"gene:Rv3458c"	797.83	1235.25	890.17
"gene:Rv3459c"	526.83	746.92	539.08
"gene:Rv3460c"	905.95	1279.5	814.42
"putative_UTR:m3880071_3880285"	883.45	1306.08	997.83
"gene:Rv3461c"	686.06	943.81	716.91
"putative_UTR:m3880400_3880431"	460.15	701.48	474.08
"gene:Rv3462c"	1100.9	1547.61	1100
"putative_UTR:m3880654_3881085"	847.33	1297.58	939.92
"gene:Rv3463"	65.5	148.17	132.67
"putative_UTR:p3881765_3881836"	12.5	21.17	15.83
"gene:Rv3464"	596.83	975.5	652.33
"gene:Rv3465"	270.33	493.17	384.08
"putative_UTR:p3883443_3883524"	27	52.5	41.25
"gene:Rv3466"	39.83	82.17	61
"putative_sRNA:m3883879_3884826"	179.5	124	141
"gene:Rv3467"	10.33	26.33	12.5
"gene:Rv3468c"	25.5	63	34.5
"gene:Rv3469c"	33	35.5	31.5
"gene:Rv3470c"	63.5	64.33	69
"gene:Rv3471c"	2	3.5	2
"gene:Rv3472"	55	85.83	76.83
"gene:Rv3473c"	2	2	0
"gene:Rv3474"	11	13.5	11.5
"gene:Rv3475"	25.5	35.5	25.5
"putative_sRNA:m3892215_3892309"	39.5	49	45
"gene:Rv3476c"	272.33	221.83	160.5
"putative_sRNA:p3892457_3892593"	25	39.5	39.5
"putative_UTR:m3893721_3893748"	28.5	19	16
"putative_UTR:p3893957_3894092"	1103.75	930.08	1014.92
"gene:Rv3477"	3726.38	2617.36	2461.14
"putative_UTR:p3894390_3894425"	1989.22	1302.86	1120.56
"gene:Rv3478"	11068.05	7037.49	6446.22
"putative_sRNA:m3894429_3894700"	5	11.5	7
"putative_UTR:p3895608_3895819"	840.42	532.33	503.33
"gene:Rv3479"	3640.17	2538.08	2211.92
"putative_sRNA:m3897108_3897555"	84	92	64.5
"putative_UTR:p3898886_3898948"	66.33	41.08	31.83
"gene:Rv3480c"	624.67	541.17	386.83
"putative_sRNA:p3898974_3899329"	198.33	145.83	135.5
"putative_UTR:m3900403_3900492"	79.5	90	74.33
"gene:Rv3481c"	47.67	105	71.17
"gene:Rv3482c"	213.17	334.25	224.83
"putative_UTR:m3902107_3902149"	23.17	35.25	25.67
"gene:Rv3483c"	91.67	150.75	119.33
"gene:Rv3484"	487.33	803.83	535
"gene:Rv3485c"	487.67	555	455
"putative_UTR:m3905567_3906173"	1099.67	1311.83	1268.33
"gene:Rv3486"	41.5	54.5	33
"gene:Rv3487c"	3542.75	3479.75	3177.67
"putative_UTR:m3907008_3907518"	3019.17	2997.67	3148.25
"putative_sRNA:p3907294_3907456"	0.5	3	1
"gene:Rv3488"	5.5	17.5	15.5
"putative_sRNA:m3907703_3908066"	5	6	9
"gene:Rv3489"	348.17	509.25	404.5
"gene:Rv3490"	863.67	1487.92	983.83
"putative_UTR:p3909739_3909767"	24.33	43.17	28
"gene:Rv3491"	920.33	853.67	777.25
"putative_UTR:m3910294_3910464"	91.67	113.75	79.67
"gene:Rv3492c"	420.75	490.25	383
"putative_UTR:p3910469_3910650"	78.33	106.83	67.42
"gene:Rv3493c"	343.58	386.33	309.83
"gene:Rv3494c"	699	717	576.17
"gene:Rv3495c"	704.83	721.58	612.33
"putative_sRNA:p3913589_3914383"	86.5	101	82.5
"gene:Rv3496c"	881.83	827.45	659.5
"gene:Rv3497c"	486.17	586.03	460.42
"putative_sRNA:p3916119_3916408"	18	18	20.5
"gene:Rv3498c"	585.83	575.33	464.25
"gene:Rv3499c"	817.17	814.5	648.08
"gene:Rv3500c"	184	193.92	172.92
"putative_UTR:m3920063_3920096"	28.67	22.75	20.25
"gene:Rv3501c"	220.83	207.58	159.92
"putative_UTR:m3920862_3920886"	30.17	30.33	24.83
"gene:Rv3502c"	109	117.67	68.5
"gene:Rv3503c"	87	102.83	73
"gene:Rv3504"	61	57.5	42
"putative_sRNA:m3922676_3923077"	42.5	31	33
"gene:Rv3505"	59.5	54	66.33
"gene:Rv3506"	34.5	53	47
"putative_UTR:p3926536_3926568"	21.5	20.17	19.83
"gene:Rv3507"	83	90.67	83.83
"putative_UTR:p3930895_3931004"	46.33	53	40.17
"gene:Rv3508"	139.17	141.5	123.17
"putative_sRNA:m3932046_3932369"	0.5	2	3
"putative_sRNA:p3936733_3936893"	41.33	59.5	39.5
"putative_UTR:m3936833_3936876"	20.5	31.83	26.33
"gene:Rv3509c"	247.5	351	270.33
"gene:Rv3510c"	131	201.83	131
"putative_sRNA:m3939324_3939465"	15	31	22
"putative_UTR:p3939571_3939616"	46.67	43.08	36
"gene:Rv3511"	93.67	100.58	80.5
"gene:Rv3512"	5	10	12.5
"gene:Rv3513c"	24	39	23
"gene:Rv3514"	104.83	98	81
"putative_UTR:m3950458_3950823"	11.5	21.5	7.83
"gene:Rv3515c"	100.83	132.5	87.17
"gene:Rv3516"	47	52	53
"gene:Rv3517"	5.5	24	13.83
"putative_sRNA:m3954049_3954232"	5.5	12	7.5
"gene:Rv3518c"	272.83	292.5	219.5
"putative_UTR:m3955522_3956242"	108.33	138	103.5
"gene:Rv3519"	707.75	717.67	574.25
"putative_UTR:p3956261_3956413"	133.25	130.5	150.5
"gene:Rv3520c"	313.5	377.33	306
"putative_sRNA:p3957070_3957276"	31	42	32.5
"putative_UTR:m3957369_3957634"	147	210.17	184.33
"gene:Rv3521"	68	101.5	72
"gene:Rv3522"	99	113.5	65.5
"putative_sRNA:m3959216_3959373"	24.5	30	27.33
"gene:Rv3523"	212.5	293	248.5
"gene:Rv3524"	749.33	879.5	786.83
"putative_UTR:p3961787_3961868"	32.83	45.33	54.5
"gene:Rv3525c"	58	45	24
"gene:Rv3526"	463.33	489	426
"gene:Rv3527"	108	107.5	78.17
"putative_UTR:p3964055_3964139"	11.5	18	11.33
"putative_UTR:m3964243_3964478"	102	158.33	118.5
"gene:Rv3528c"	274.17	338.67	274.83
"putative_sRNA:p3964756_3964941"	0	5	4.5
"putative_sRNA:p3964947_3965044"	1	3	2
"putative_UTR:m3965193_3965238"	32.67	36.33	36.33
"putative_sRNA:p3965324_3965459"	8	16	12.5
"putative_sRNA:p3965555_3965624"	2	11.5	6.5
"putative_UTR:m3965741_3965883"	2.5	11.5	4.5
"gene:Rv3529c"	85.83	99.5	60.5
"gene:Rv3530c"	42.5	67.5	48.5
"gene:Rv3531c"	46	71	57
"putative_sRNA:p3968149_3968603"	108.33	144.5	132.83
"putative_sRNA:p3968623_3968979"	13	23.5	28
"gene:Rv3532"	33.5	40	36
"putative_UTR:m3970541_3970704"	75.83	54.75	53.83
"gene:Rv3533c"	462	364.75	286.67
"putative_UTR:m3972454_3972551"	23	25	16.33
"gene:Rv3534c"	244.5	145.67	132.33
"gene:Rv3535c"	106.17	94.83	72.5
"gene:Rv3536c"	79.67	123.92	103
"putative_UTR:m3975297_3975334"	13	29.58	22
"gene:Rv3537"	51	86.83	72.33
"gene:Rv3538"	18	37.33	30.17
"putative_UTR:p3977923_3977949"	0.5	3	4.17
"gene:Rv3539"	75.5	71	49.33
"putative_sRNA:m3978143_3978364"	4	8	2
"putative_sRNA:m3978687_3979153"	28	58	27
"gene:Rv3540c"	141.5	168	100.33
"putative_sRNA:p3979648_3979926"	7	14.5	16
"gene:Rv3541c"	62.5	66.5	48.33
"gene:Rv3542c"	145.33	148.42	123.83
"gene:Rv3543c"	178.5	181.42	146.33
"putative_sRNA:p3982598_3982891"	4	6	4.5
"gene:Rv3544c"	124.5	158	118.33
"gene:Rv3545c"	197	197.17	173.33
"gene:Rv3546"	79.83	61.5	57
"putative_UTR:p3986733_3986843"	5.17	4	5.5
"putative_sRNA:m3986842_3987229"	36	62.33	50
"gene:Rv3547"	290.5	257.5	242
"gene:Rv3548c"	90	113.5	92
"gene:Rv3549c"	62.5	125	83
"gene:Rv3550"	24.83	52	42
"gene:Rv3551"	41	95	59.5
"gene:Rv3552"	29.5	78.83	36
"gene:Rv3553"	27	53	36.5
"gene:Rv3554"	109	227.17	145.5
"gene:Rv3555c"	29	60.33	42
"putative_sRNA:p3995252_3995500"	7.5	12	10
"putative_sRNA:p3995618_3996043"	18	9	26.5
"putative_UTR:m3995700_3995803"	13.5	17.83	11
"gene:Rv3556c"	143.5	242.33	195.17
"putative_UTR:m3996965_3997028"	11.17	26	20.33
"gene:Rv3557c"	61.17	156.17	113.83
"putative_sRNA:m3997675_3997903"	9	10.5	12
"putative_UTR:p3997951_3997979"	17.83	24.5	13.33
"gene:Rv3558"	471.67	449	340.33
"putative_UTR:p3999639_3999695"	48.83	28.17	40
"gene:Rv3559c"	11.5	41.5	19.5
"gene:Rv3560c"	32.5	54	26
"gene:Rv3561"	29.5	73.5	42.83
"gene:Rv3562"	22.83	73.5	42.83
"gene:Rv3563"	14.83	45.83	20.5
"gene:Rv3564"	19.83	42.67	19.5
"gene:Rv3565"	28	44.67	38.5
"gene:Rv3566c"	154.33	159.33	142.75
"gene:Rv3566A"	59.83	55.33	43.5
"putative_UTR:m4008434_4008547"	42.83	44.83	44
"gene:Rv3567c"	136.83	138.5	143
"gene:Rv3568c"	336.33	280.5	271.5
"putative_sRNA:p4009676_4010000"	23.5	25.5	21
"gene:Rv3569c"	208.5	224.67	207.5
"gene:Rv3570c"	367	468.17	384.58
"putative_UTR:m4012271_4012299"	29.67	43.17	33.83
"putative_UTR:p4012304_4012416"	33	43	42
"gene:Rv3571"	158.83	161.25	146.75
"gene:Rv3572"	468.83	309.75	269.75
"putative_UTR:p4014042_4014073"	36	20.5	16.5
"gene:Rv3573c"	29	40	23.5
"putative_UTR:p4016304_4016483"	42	62.17	54.5
"gene:Rv3574"	73.5	80.67	62
"putative_UTR:p4017084_4017121"	6.5	6.5	6
"gene:Rv3575c"	137.83	168	135.5
"gene:Rv3576"	228.5	329.5	277
"gene:Rv3577"	87.33	182	127.5
"gene:Rv3578"	31.5	62.5	57
"putative_sRNA:m4020579_4020678"	16	31.5	22
"putative_sRNA:m4020784_4020941"	8	41.5	24.5
"putative_sRNA:m4020963_4021201"	5	14.5	7
"putative_sRNA:m4021228_4021374"	7.5	12.5	11.5
"gene:Rv3579c"	154.17	193.67	168.33
"putative_sRNA:p4021982_4022433"	96.33	78	85.5
"gene:Rv3580c"	208.17	344.83	220.92
"putative_UTR:m4023804_4023867"	27.33	62	33.92
"gene:Rv3581c"	351	538	417.75
"gene:Rv3582c"	1872.17	2149.67	1806
"gene:Rv3583c"	7805.5	8988.17	7877.33
"putative_sRNA:m4025781_4025936"	0	3	1
"putative_UTR:p4025791_4025829"	87.5	85.17	96
"gene:Rv3584"	559.25	636.08	546.92
"putative_UTR:p4026379_4026443"	103.25	116.25	86.92
"gene:Rv3585"	152.67	219.83	171.67
"gene:Rv3586"	127	179.17	128.5
"putative_UTR:m4028421_4028967"	73.83	317.83	186
"gene:Rv3587c"	302.83	605.17	404.83
"putative_sRNA:p4028984_4029096"	15.5	17.5	15
"putative_UTR:m4029763_4029870"	93.67	57.42	73.67
"gene:Rv3588c"	277.67	182.58	198.67
"gene:Rv3589"	53	99.5	65.83
"gene:Rv3590c"	27	40.5	48.5
"gene:Rv3591c"	17.5	45.5	39
"gene:Rv3592"	634	820.75	655.5
"gene:Rv3593"	675.33	1062.08	782.42
"putative_UTR:p4035711_4035756"	39.17	52.67	34.75
"gene:Rv3594"	95.17	112.67	96.67
"putative_sRNA:m4036492_4036625"	18	19	25.5
"gene:Rv3595c"	215.83	138.5	132.5
"putative_UTR:m4038051_4038157"	100.67	95	87.17
"gene:Rv3596c"	4955.25	5547.42	4539.5
"putative_sRNA:p4040611_4040715"	4	2	3.5
"putative_UTR:m4040705_4040889"	240.17	313.17	251.33
"gene:EBG00000313367"	5	5	5.5
"gene:Rv3597c"	258.5	377.92	384
"putative_sRNA:p4041235_4041360"	3	3	1
"putative_UTR:m4041320_4041422"	139	214.5	195.5
"gene:Rv3598c"	359.83	593.67	422.17
"gene:Rv3599c"	20.67	19.42	11.5
"gene:Rv3600c"	251.67	241.92	177
"gene:Rv3601c"	186.33	189.33	116.83
"gene:Rv3602c"	136.67	131.33	119.83
"gene:Rv3603c"	90.83	137.83	113.33
"putative_UTR:m4046119_4046167"	6	14	15.33
"gene:Rv3604c"	172	277.5	190.67
"gene:Rv3605c"	107.5	138.17	105.33
"putative_sRNA:p4047945_4048163"	4	11	4
"gene:Rv3606c"	138	198.92	124.5
"putative_sRNA:p4048596_4048833"	94	103	78.5
"gene:Rv3607c"	144.83	162.08	116.5
"gene:Rv3608c"	203.67	282.67	198.83
"gene:Rv3609c"	316.83	393.5	243.33
"gene:Rv3610c"	848.92	1216.83	900.17
"putative_UTR:m4052884_4052917"	58.83	79.83	53.83
"gene:Rv3611"	10.5	13	11
"putative_UTR:m4053401_4053517"	83.5	77.17	91.42
"gene:Rv3612c"	549.4	484.82	500.08
"putative_UTR:m4053848_4053880"	313.81	216.98	231.83
"gene:Rv3613c"	1096.48	751.56	823.08
"putative_UTR:m4054043_4054141"	1359.39	858.03	925.58
"gene:Rv3614c"	8428.59	4406.28	4696.58
"putative_UTR:m4054697_4054811"	2680.23	1193.16	1369.58
"gene:Rv3615c"	5558.68	2468.33	3064.82
"putative_UTR:m4055124_4055196"	2364.99	1044.83	1243.66
"gene:Rv3616c"	14036.91	6676.75	7864.75
"putative_sRNA:p4056275_4056911"	42.5	26	23
"putative_UTR:m4056376_4056471"	591.42	293.25	362.5
"gene:Rv3617"	348.83	363.33	278.83
"gene:Rv3618"	300.83	305.67	250.83
"gene:Rv3619c"	124.42	84.33	109.83
"gene:Rv3620c"	130	127.83	123.5
"gene:Rv3621c"	14	18	18
"gene:Rv3622c"	5.5	7	1.5
"putative_sRNA:p4062360_4062495"	38.5	27.5	36.5
"gene:Rv3623"	125.5	176.83	97
"putative_UTR:m4063208_4063253"	52.83	51.83	41.33
"gene:Rv3624c"	390.83	408	333
"gene:Rv3625c"	63.83	95.83	68.75
"gene:Rv3626c"	247.67	336.17	203.58
"gene:Rv3627c"	262.83	291.83	239.67
"putative_UTR:p4067383_4067422"	20	40	26
"gene:Rv3628"	118.5	170.5	93.5
"putative_UTR:p4067912_4067978"	26.5	43	20.5
"gene:Rv3629c"	194.83	234.25	181
"gene:Rv3630"	156.5	155.5	108.33
"putative_sRNA:m4069713_4069821"	15	14	12
"gene:Rv3631"	189.83	282.17	196.17
"gene:Rv3632"	129.58	161.17	131.67
"putative_UTR:p4071581_4071790"	499.33	313.17	352.33
"gene:Rv3633"	2400.92	1579.25	1442.83
"gene:Rv3634c"	226	292.83	166.5
"putative_UTR:p4072667_4073344"	631	506.17	460.67
"putative_sRNA:p4073404_4073530"	35.5	55.5	29.5
"gene:Rv3635"	138.33	155	133
"putative_UTR:p4075698_4075751"	38.33	34.17	26.83
"gene:Rv3636"	116.83	102.17	58.33
"gene:Rv3637"	8.5	3	2.5
"gene:Rv3638"	8	6.5	7
"putative_sRNA:p4077869_4078067"	16.5	13	10.5
"gene:Rv3639c"	2	1.5	0.5
"gene:Rv3640c"	7	22	11
"gene:Rv3641c"	145	224.83	172.17
"gene:Rv3642c"	390.83	489.08	525.67
"gene:Rv3643"	0	0	0
"gene:Rv3644c"	155.67	145.83	128.17
"putative_UTR:m4082722_4083013"	243.67	215.83	203.17
"gene:Rv3645"	345.83	576.67	408.67
"putative_UTR:m4084392_4084452"	18.5	31.83	25.83
"gene:Rv3646c"	884.17	1532.17	952.58
"putative_UTR:m4087258_4087609"	186.83	233.17	191.42
"gene:Rv3647c"	181.75	227.83	190.33
"putative_UTR:m4088189_4088327"	1300.58	1060.16	907.66
"gene:Rv3648c"	6547.33	6395.83	4890.28
"putative_UTR:m4088532_4088709"	5842.83	6214.58	4850.61
"gene:Rv3649"	65.5	51.5	60
"gene:Rv3650"	21.5	20.5	19
"gene:Rv3651"	662.83	778.5	565.33
"putative_UTR:p4092879_4092945"	48	58	44.33
"gene:EBG00000313385"	7.5	15.5	10
"gene:Rv3652"	72.83	50.5	37.5
"gene:Rv3653"	6.33	9	3
"putative_sRNA:p4094656_4094973"	1	5	4
"gene:Rv3654c"	10.5	7	6.33
"gene:Rv3655c"	13.5	14.5	9.67
"gene:Rv3656c"	20.5	22.5	16.83
"gene:Rv3657c"	7	6	13.33
"gene:Rv3658c"	26.5	28	28.5
"gene:Rv3659c"	26.5	49.5	48.67
"gene:Rv3660c"	54	98	84.5
"gene:EBG00000313324"	276	384	348.33
"putative_UTR:p4099518_4099646"	42	59	38.67
"gene:Rv3661"	236	359.67	245.67
"gene:EBG00000313318"	654631.16	195123.25	271463.75
"putative_sRNA:m4100684_4100937"	750.33	229	470.67
"gene:Rv3662c"	25.83	36.5	33.5
"gene:Rv3663c"	136.5	197.83	177.5
"putative_sRNA:p4102101_4102175"	58.5	44	35
"gene:Rv3664c"	45.5	83.83	65
"gene:Rv3665c"	43.5	79.5	56.5
"gene:Rv3666c"	97	118.5	131.17
"putative_sRNA:p4105639_4106255"	55	55	42
"putative_sRNA:m4107190_4107590"	24	28	16
"gene:Rv3667"	276.5	368.5	295
"putative_sRNA:m4108788_4109177"	19	15.5	17
"putative_sRNA:m4109415_4109643"	39.5	74	50
"gene:Rv3668c"	75.33	123.5	85.5
"putative_UTR:p4110665_4110826"	117.5	135	104.75
"gene:Rv3669"	237.17	322.67	213.42
"gene:Rv3670"	77.5	115	107.33
"putative_sRNA:m4112111_4112281"	30.5	50	32.5
"gene:Rv3671c"	514.83	482.33	342.67
"gene:Rv3672c"	260.83	226.83	184.67
"putative_UTR:m4114343_4114473"	119.5	100.17	77.17
"gene:Rv3673c"	215.17	259.33	175.67
"gene:Rv3674c"	380.5	438.5	329.83
"gene:Rv3675"	92	160.83	131.67
"putative_sRNA:m4116043_4116337"	32.5	34.5	39
"putative_UTR:p4116380_4116477"	141.5	219.08	173.25
"gene:Rv3676"	679	957.25	839.58
"putative_UTR:p4117153_4117230"	53.5	70.17	67.5
"gene:Rv3677c"	340.33	540.42	364.17
"gene:Rv3678c"	324.67	533.25	354.83
"gene:Rv3678A"	176.17	289.5	228.17
"gene:Rv3679"	2598.67	2520.33	2291.58
"putative_sRNA:m4119559_4120181"	47.5	40.33	34.83
"gene:Rv3680"	2174.33	2906.75	2148.17
"putative_UTR:p4120956_4121338"	102.83	208	165.08
"gene:Rv3681c"	226.83	286	244
"putative_UTR:m4121555_4121686"	97	135.83	115
"gene:Rv3682"	1894.17	2070.83	1457.58
"putative_sRNA:m4121968_4122257"	7	5	9
"putative_sRNA:m4122549_4122813"	9	9	6
"putative_sRNA:m4123769_4123893"	5	3	3
"putative_UTR:p4124349_4124416"	38	65.83	57.42
"gene:Rv3683"	422.33	498.67	432.17
"putative_sRNA:m4124912_4126112"	280.33	135.5	173.83
"putative_UTR:p4125377_4125438"	31.5	28	25.67
"gene:Rv3684"	331	408.67	348.75
"putative_UTR:p4126480_4126540"	14.5	28.67	13.92
"putative_sRNA:p4126641_4126782"	29	82	52.33
"putative_UTR:m4126782_4127294"	110.5	183.17	161.33
"gene:Rv3685c"	404.87	546.33	398.92
