"SRR5689224_sorted"	"SRR5689225_sorted"	"SRR5689226_sorted"	"SRR5689227_sorted"	"SRR5689228_sorted"	"SRR5689229_sorted"	"SRR5689230_sorted"	"SRR5689231_sorted"	"SRR5689232_sorted"	"SRR5689233_sorted"	"SRR5689234_sorted"	"SRR5689235_sorted"
"putative_sRNA:m4116043_4116337"	110.25	88.5	194	254.83	487	232.5	50	45.5	25.5	40.5	135.33	172
"putative_UTR:p4116380_4116477"	646.95	601.42	78.5	121	1529.42	395.25	277	203	100.33	101.17	512.75	456.17
"gene:Rv3676"	3407.45	3198.5	537.83	689.5	5217.28	1606.17	1426.25	1069.33	510.67	495.5	1798.83	2201.25
"putative_UTR:p4117153_4117230"	263.92	264.17	64.83	86	505.7	148.83	153.25	111	70.67	69.33	214.58	228.67
"gene:Rv3677c"	4443.5	4396.37	904.5	1166.7	2090.58	631.5	2081.45	1610.42	518.75	801.83	667.5	1290.67
"gene:Rv3678c"	6429.25	7255.32	1194	1573.7	2522.83	617.33	4205.2	3907.75	675	1091.33	840.25	1655
"gene:Rv3678A"	2000.67	2057.95	328.83	409.83	628.08	183	877.42	918.67	118.08	212.33	165.75	448
"gene:Rv3679"	9412	8741.67	4921	6384.33	18287.37	8127.25	7293.58	6128.58	7559.75	5958	10802.33	8610.08
"putative_sRNA:m4119559_4120181"	530.33	518.33	962.83	1354.5	1400.67	531	129.33	82.5	143	144	269.5	492
"gene:Rv3680"	14560.37	13954.17	3098.67	4038.83	14916.2	7342.83	3840.75	2529.33	3417.75	3119.67	10942.58	10237.33
"putative_UTR:p4120956_4121338"	1309.78	1280.83	421.83	585.33	1618.67	677.67	384.08	258.17	454.67	436	1211.25	1147.92
"gene:Rv3681c"	919.92	737.83	1219.5	1488.08	6586.37	3165.83	472.5	311.67	180	220.5	2133	1551
"putative_UTR:m4121555_4121686"	422.92	362.08	497.5	526.42	2979.87	1446.67	252	165.83	52	82	837.33	599.17
"gene:Rv3682"	14214.58	14235.37	2421.58	3406.33	8562.33	2422.83	7793.17	5706.83	1715.67	1932.75	3389	5067.92
"putative_sRNA:m4121968_4122257"	106	100.33	336	428.5	200	51	41	17.83	21.33	39	46.5	95.5
"putative_sRNA:m4122549_4122813"	62	50.33	469.33	563.5	221.83	46.5	65	53	147.5	129	59.5	166
"putative_sRNA:m4123769_4123893"	38.5	34.5	1316.5	1650.83	174	57	14	13	22.5	129	80	72.5
"putative_UTR:p4124349_4124416"	338.25	351.95	69.25	92.17	293.08	88.17	173.08	142.17	63.42	50.75	106.5	166.42
"gene:Rv3683"	3496.86	3837.7	1683.95	2494.36	3481.25	787.17	5837.28	5816.83	1264.42	1456.5	1348.67	3617.73
"putative_sRNA:m4124912_4126112"	770.5	712.08	4943.83	6428.33	7579.83	4543	1026.17	966.17	3653.75	2478.83	2298.92	4407.67
"putative_UTR:p4125377_4125438"	312.03	344.36	174.2	234.87	282	58.17	539.36	529.66	142.92	167.92	134.33	302.73
"gene:Rv3684"	3219.81	3164.61	792.7	1057.7	1856.91	373	2038.03	1716	885.25	961.83	831.92	1603.73
"putative_UTR:p4126480_4126540"	225.37	253.92	41.33	75.17	139.67	23.67	94.75	65.83	77.17	87.42	58.25	108.92
"putative_sRNA:p4126641_4126782"	395.67	403.33	157.33	205.17	463.17	163.33	116	54.33	59.33	72.83	116	148.17
"putative_UTR:m4126782_4127294"	518.92	439.17	61	69.33	377.33	133.33	116.67	92.17	79.33	60.5	107.5	177.5
"gene:Rv3685c"	2942.68	2655.81	315.83	361.75	2919.58	899.87	1138.15	803.85	387.67	554	802.67	1486.86
"putative_UTR:m4128726_4128750"	760.76	770.06	48.83	55.75	491.91	136.03	360.48	229.01	109.17	193.66	49.83	273.03
"gene:Rv3686c"	4080.09	3795.56	263.67	344.75	3057.91	748.03	1513.9	807.26	467.33	786	305.83	1322.2
"putative_UTR:m4129266_4129322"	210.83	231.17	56.17	65	173.5	49	148.08	112.83	107.17	88.33	57.17	100.42
"gene:Rv3687c"	927.5	813.12	187.5	274.42	601.42	143.33	568.08	621.75	336.5	310	184	316.5
"putative_UTR:m4129692_4129892"	970.37	980.95	129.67	182.42	490.25	123	955.25	1087.43	339.5	301.33	215	361.92
"gene:Rv3688c"	2422.03	2393.17	286.17	407.67	1157	296.5	2325.42	2452.02	575.5	510.33	405.5	744.83
"gene:Rv3689"	4189.98	4335.12	540.67	771.75	3616.28	915.33	3284.08	2484.08	1656.42	1233	998.17	1529.17
"putative_UTR:p4131713_4131738"	104.65	80.62	5.83	14.42	64.03	16.17	58.58	52.33	25.83	28.83	21	28
"gene:Rv3690"	1087.48	1116.53	150.83	185.42	610.28	114.67	683.08	611.83	248.17	211.83	235.67	315.5
"putative_sRNA:m4132363_4132927"	582.33	607.33	301.5	412.5	1496.83	481.42	376.17	327.25	657	440.5	352.83	589.33
"gene:Rv3691"	1378.75	1391.67	151	219	767.5	148	398.5	297.83	127.33	124	257	476.5
"gene:Rv3692"	2430.75	2426.92	195.17	305.67	1041.92	215.83	1141.25	1132.92	355.5	311.17	301.33	621.5
"putative_sRNA:m4134317_4134459"	86.5	116.5	47	61.5	176.67	56	55.67	28	28	28	55	47.5
"putative_UTR:p4134593_4134725"	476.75	452.83	28.67	52.17	162.42	24.33	218.17	198.08	86.83	56.17	38.17	85.83
"gene:Rv3693"	3308.58	3599	189.17	273.67	738.5	132.83	798.58	698	227.83	222.67	241.17	423
"putative_sRNA:m4135629_4135737"	857.67	967.5	178	264	711.5	204	500.83	611	170	136	200	510.83
"putative_UTR:m4136019_4136121"	639.75	688.42	105.83	138.33	442.5	146.5	292.67	265.87	226.67	183.5	213.17	524.75
"gene:Rv3694c"	4329.67	4083	811.17	997.17	3144	1123	1572.25	1391.2	1085.67	773	1163.17	3451.42
"putative_sRNA:p4136945_4137137"	174.5	184.67	108	159.33	564.42	152.67	101.5	64.5	121.17	71	122.5	121.5
"gene:Rv3695"	2865.08	2912.67	523.5	638.5	1457.67	536.5	1955.33	1622.42	939.92	501.5	457	1474
"gene:Rv3696c"	1730.67	1804.75	306.5	411	830.5	236	737.83	650.33	229.75	228	372.83	698.83
"putative_sRNA:p4139584_4139934"	466.17	474.17	156	210.5	751.75	342.83	161.33	148.5	142.33	105.5	189.83	339
"gene:Rv3697c"	1001.58	1009.25	180.5	244.33	776.83	279.17	528.75	490.75	225.33	220.17	977.33	1224
"putative_sRNA:p4139981_4140260"	379.33	280.58	154.83	145.67	485.58	195.33	73.5	56.17	88.33	86.5	106	213.5
"gene:Rv3697A"	676.08	639.5	143.25	154.5	486.83	168.67	708	709.42	168.17	176.67	569	695.5
"gene:Rv3698"	566.33	511.33	308	442.5	739.67	280.5	373.17	340.33	214.67	162.5	441.33	370.67
"gene:Rv3699"	3996.42	4771.42	2224.67	2984.83	5157.25	1890.83	4837.5	5143.83	4678.42	3391.67	2781.42	3789.5
"gene:Rv3700c"	1163.16	1285.73	95.5	129.17	558.17	119.42	623.67	682.58	218.92	237.58	193.08	400.75
"putative_UTR:m4143921_4143950"	226.33	266.06	21.17	25.17	111.17	37.92	137.42	145.58	55.25	52.08	42.08	86.92
"gene:Rv3701c"	1443.08	1484.56	135.17	154.17	909.5	253.42	709.17	808.91	325.75	277.75	324.25	585.92
"gene:Rv3702c"	640.17	681	41	54.17	383.33	62.25	417.67	362.2	95.08	113	172.33	275.67
"gene:Rv3703c"	2333.17	2378.83	165.5	185.5	1619.25	306.75	1736.17	1519.7	327.5	417.67	590	1037.5
"gene:Rv3704c"	3159.08	3194.32	290.75	450.58	3633.67	791.92	1911.92	1513.67	656.25	864.75	1216.42	2090.48
"putative_sRNA:p4147475_4147626"	141.83	151.83	61	78	201.33	58.5	55.67	39.5	15	26.5	69.67	103.5
"putative_UTR:m4148187_4148260"	400.58	397.32	53.42	68.17	550.33	111.92	154.58	142.83	92.75	128.75	105.33	262.32
"putative_UTR:m4148269_4148317"	132.92	130.37	12.58	18.17	152.25	23.75	57.17	51.33	17.42	40.25	68.33	93.98
"gene:Rv3705c"	1053.92	1046.23	186.42	282.17	879.33	303.58	609.58	532.83	257	339.83	621.92	763.33
"putative_UTR:m4148963_4148995"	147.67	159.53	30.33	56.5	159	38.5	107.33	126.92	68.58	77.75	88.67	151.92
"gene:Rv3705A"	450.17	480.58	97	156.5	512.33	141.5	535.37	546.33	206.75	219.42	243	516.42
"putative_UTR:m4149481_4149590"	119.67	118.75	27.17	39.5	88.5	8	125.37	152.67	39.58	59.5	15.83	155
"gene:Rv3706c"	439.33	438.58	108.67	130.5	375.67	35.5	472.28	643.5	161.08	227.5	46.33	576.5
"gene:Rv3707c"	1480.67	1545.83	295	387.5	1399.67	411.5	450.67	329.5	208.5	262	308.5	607
"gene:Rv3708c"	5834.42	6069.08	444	591.83	4127.08	1049	2636.33	1856.58	736.5	913.67	1349.17	2050.75
"gene:Rv3709c"	7144.08	6786.67	577.83	751.5	5231.08	1685	3599.67	2879.67	683.42	782.17	1470.67	2630.67
"putative_sRNA:p4152889_4153099"	98.5	96.08	58	81	207.5	55	45	33	28.5	36.5	46	118
"putative_UTR:m4153484_4153512"	292.17	290.5	39.83	50.17	262.67	95.33	163.83	148.17	30.83	38	73.67	115.5
"putative_UTR:p4153618_4153739"	489.33	459.65	218.67	311.83	1267.08	527.17	210.83	211.67	160	181.17	277.75	477.58
"gene:Rv3710"	10070.25	8564.07	2309.17	3321.67	9696.17	3754.67	2140.33	1773.83	1719.33	1782.17	3502.42	7112.08
"putative_UTR:m4155576_4155739"	538.33	544	142.83	162.33	543.25	166	343.67	213.42	242	184	88.33	242.5
"gene:Rv3711c"	6129.17	5953.75	285.83	360.33	3226.08	1360.5	4944.5	2427.33	371.33	523.5	706.67	1028
"gene:Rv3712"	1015.5	1028.08	143	203	872	265.08	474.5	267.75	57.5	85	312.33	747.5
"gene:Rv3713"	850.75	932.83	76.5	120	503.83	102.5	531.83	363.83	35	70	210.5	466.33
"gene:Rv3714c"	805.75	756.75	287.67	472.75	370.67	90.17	257.03	150.83	71.5	103.67	96.58	135.83
"putative_UTR:m4159822_4159888"	251.17	242.83	90.67	144.75	111.5	26.17	159.78	106.67	69.17	86.58	49.08	35.83
"gene:Rv3715c"	3447.08	3309.08	812.5	1206.25	1646.5	439.83	1773.37	1373.67	659.5	707.75	563.75	393.17
"gene:Rv3716c"	2734.17	2753.5	957.33	1311.92	1727.7	494.5	1334.83	1047.17	415.83	618.67	468.67	315
"putative_UTR:m4160914_4160964"	631.08	611.92	210.83	282	399.7	125.83	264	181.42	102.83	159.33	99.5	69.17
"gene:Rv3717"	2065.83	1715.83	68.5	96	1680.67	161	2536.92	1284.17	85.5	119	63.83	75.33
"gene:Rv3718c"	580.83	528.92	427.33	612	517.33	156	403.83	312.33	68	137	108.5	276
"gene:Rv3719"	4415.42	4294.45	571.5	808.33	4242.25	2120.17	1082.53	874	545.17	469.33	1469.67	3930.17
"putative_sRNA:m4162573_4163021"	768.58	629.83	770.5	1138.83	512	116	1345	1458.33	929.67	1103	172.5	342.5
"gene:Rv3720"	5438.42	5290.45	596.83	843.83	6271.33	1921.5	2588.62	2955.58	1113.67	1026.33	1494.92	4335.67
"gene:Rv3721c"	3487.61	3440.16	1805	2420.75	3581.83	937.25	1315.5	974	458.83	498.5	1112.33	2804.48
"putative_UTR:p4164999_4165052"	333.75	332.67	49.83	78.67	432.17	136	158.5	181.5	151	134.83	94	305.67
"putative_UTR:m4166732_4166820"	561.28	499.41	150	189.42	456.75	122.08	105	69.5	75	94.75	69.67	173.65
"gene:Rv3722c"	9222.36	8201.45	2470.83	3122.67	9299.41	3164.08	2151.5	1316	837.42	1014.83	1722.67	2815.82
"gene:EBG00000313354"	1271.5	1771.12	1835.17	4441.58	2706.75	1214.67	785	629.83	765.67	707.33	1378.67	1434.83
"putative_UTR:p4168431_4168535"	839	816.67	278	269.83	824.75	399.67	322.17	233	60.67	85.83	391.42	325.67
"gene:Rv3723"	4409	4290.33	803.08	986.83	5871.28	2593.92	1426	990.08	494.33	588.17	1441.75	1951.67
"putative_UTR:p4169301_4169466"	990.25	1005	153.25	202.25	1203.11	419.08	337.58	218.67	127	145.67	248.08	425.25
"gene:Rv3724A"	588.33	570.92	187.92	221.33	971.25	355.92	230.5	197.5	125.25	129.67	299.92	987.03
"gene:Rv3724B"	1092.33	1058.33	435.75	552.75	1691.33	643.42	332.33	272.5	260.42	260.33	608.92	2137.87
"gene:Rv3725"	4340.75	4583.83	814.08	1063.75	2379.17	601.92	2597	2171.5	482.75	616.25	649	1502.67
"putative_sRNA:m4170790_4171015"	116	107	79.5	103.25	168.33	54.83	66.33	46.5	30.5	45.33	50.17	99.83
"putative_sRNA:m4171030_4171314"	586.83	665.5	230	277.75	892.67	245.83	382	240.83	134.5	160.33	234.75	480.83
"putative_UTR:p4171144_4171420"	2664.17	2937	472.42	610.92	750	117.83	2614.42	2897	289.58	469.92	148.83	354.33
"gene:Rv3726"	3766	4009.92	855.25	1212.17	2067.08	530.83	3444	3415.83	463.33	824.83	891.5	886.67
"gene:Rv3727"	591.83	611.5	209	256.33	625	163.5	298.5	261.5	54.5	62.33	161	645.67
"putative_sRNA:m4173600_4174189"	2398.67	2100.25	171	231.5	667	143.5	1066.17	1025.5	80	143.5	185.5	396
"gene:Rv3728"	2434.17	2280.42	712.5	1030.83	1415.67	275.5	906.25	564.33	192	326	376.5	1090.67
"putative_sRNA:m4176080_4176187"	12.33	7.5	121.5	156.5	54	17.25	0	2	5	3	29	71
"putative_sRNA:m4176959_4177529"	179.33	162.5	352.5	459	272.5	85	172.5	104	66.5	58	86.5	358.33
"gene:Rv3729"	1449.42	1278	309	452.5	977.67	326.67	1103.25	984.5	819.42	681.67	807.17	559
"putative_sRNA:m4178966_4179821"	289.83	297.67	795	1101.83	2703.33	924.67	1022.83	734.75	131	172.5	1806.25	2749.83
"putative_UTR:p4180616_4181018"	405.92	401.83	39	87.5	238.83	105	249	244	168.67	132.83	197.83	213.5
"gene:Rv3730c"	520.33	493	266	359.83	328.33	80	259.83	165.33	61	60.5	113.5	126
"gene:Rv3731"	637.83	635.33	196	258.25	600.33	190.5	430.5	337.67	172.5	174.83	242	318.83
"gene:Rv3732"	1906.33	1816.83	365.5	505.92	1305	419.5	1219.67	1110.5	508.5	464.33	666.17	791.67
"putative_UTR:m4183957_4184011"	112	114	34.5	53	103	20.5	67.42	85.17	68.33	59.5	44.67	64
"gene:Rv3733c"	1320.83	1338.87	326.5	448.33	1467	292.83	1121.58	1190.25	768.75	675.67	621.92	749.83
"gene:Rv3734c"	3764.5	3881.37	700.17	931.5	5919	1714.33	5426.58	5300.25	1748.08	1361.83	3443.17	3515.67
"putative_UTR:p4185912_4186088"	375.17	373.17	57.5	83.83	194.17	38.5	243.25	191.33	55	54	53	144.33
"gene:Rv3735"	1459.58	1778	473.83	611.75	2748.08	695.83	1516.33	1309.08	823.25	710.08	1219.42	3554.23
"putative_UTR:p4186578_4186633"	211.17	245.17	84.5	140.25	399.08	104.33	212.75	182.08	178.25	158.58	196.42	478.56
"gene:Rv3736"	993.83	1011	412.17	527.5	1669.83	687.5	435.08	357.83	390.25	420.08	655.33	1838.81
"putative_sRNA:m4187045_4187614"	444.17	429	305	449.5	1053.83	396.83	265	194	67.5	153.5	289	559.92
"gene:Rv3737"	2364.08	2232.5	555	699.5	1595.5	544.17	774	494.33	306.83	452.5	533.83	1505.67
"putative_sRNA:m4187712_4187956"	73	77	301.5	414.5	480.33	151.17	130	91	128.33	123	151	506.83
"gene:Rv3738c"	348.83	343.17	562.67	858.08	301.37	109.33	142.67	109.92	41	63.33	135.75	231.25
"putative_sRNA:p4189814_4190659"	1213.17	1372.5	474.5	623.5	1725.83	631.5	970.67	846.58	351.83	341	850.33	882.67
"putative_UTR:m4190233_4190283"	31	21.5	38.17	45.25	38.87	13.83	10.83	3.67	1	3.33	15.42	24.92
"gene:Rv3739c"	103.33	79.5	77.67	102.58	133.03	56.17	20	16.67	5.5	9.33	48.92	62.92
"putative_UTR:m4190518_4190832"	219.08	165.33	125.33	187.17	292	138.17	44.5	36	32.83	42	140.58	197.75
"gene:Rv3740c"	354.58	334.33	424.5	633.75	914.83	402.17	282.5	288.33	162.17	120.33	671.75	887.03
"putative_sRNA:p4190937_4191072"	260	203.83	295	378.5	457.67	218.5	64.5	36.83	36.5	61.5	130.5	123.17
"putative_sRNA:p4192116_4192268"	382.58	343.83	198	296.5	239	44	222.5	120.5	38.33	95.5	52	99.5
"gene:Rv3741c"	138.33	123.58	313.17	355.67	476.5	320.67	85.5	85.5	114.5	96.5	306.67	601.53
"putative_sRNA:p4192567_4193369"	838.67	1022.5	760.83	1028	1097.83	302.5	575.17	435.83	399.83	385.17	386.33	995
"gene:Rv3742c"	103.17	96.92	288.83	388	782	551.83	132.17	119.5	213.08	164.5	491.28	777.83
"putative_UTR:m4193246_4193307"	34.17	25.08	80.25	105.17	268.33	188	69.42	57.83	112.25	71.67	212.03	265.17
"gene:Rv3743c"	649.83	477.17	4950.25	6490.75	917.67	325	2684.5	2366.42	4672.17	3394.17	3251.08	6083.17
"gene:Rv3744"	548.83	529.83	362	479.83	823.08	318.83	276.25	170	241.5	311.5	497.33	1116.17
"gene:Rv3745c"	50	51.5	259	338.83	183.33	135.5	60.33	46.33	16.5	8.5	120.33	102.5
"gene:Rv3746c"	375.08	459.75	641	817.83	684.17	595.33	1175.62	1238.42	81.75	86.5	710.62	300.5
"putative_UTR:m4196507_4196567"	219.08	259.25	243.5	274	256.58	223.33	722.37	805.17	49.25	52	221.78	84.5
"gene:Rv3747"	1017.08	958	182.67	250.58	809.08	328.33	329.67	337.33	38.33	66.17	211.17	229.58
"putative_UTR:p4197108_4197235"	461	462.42	50	72.08	295.25	121.33	166.17	138.08	26.17	43.17	92.5	86.83
"gene:Rv3748"	878.75	803.33	163.5	202.25	542.92	180.17	295.92	231.75	65.33	82.67	173	403.33
"putative_sRNA:m4197277_4197433"	96.67	68.17	93	144.5	140.33	41.83	76.83	76	40	64.67	52.33	81
"putative_UTR:m4197521_4197627"	284.25	239.33	127.83	151.5	264.08	85	264.83	239.42	153.42	156	134.17	183.17
"gene:Rv3749c"	1353.95	1176.11	594.42	697.33	1756.08	630.67	1536.92	1271	565.25	697.33	708.42	1050.5
"putative_UTR:m4198138_4198204"	463.2	411.2	117.92	139.17	485.83	193.33	153.5	131.75	187.58	201.17	220.42	344.25
"gene:Rv3750c"	2221.66	1881.78	774.5	945.08	2957.08	958	1262.95	913	1026.62	1225.25	966.25	1610.75
"putative_sRNA:p4198575_4198858"	114	114.83	354.42	441	607.83	273.33	91.17	53.25	68	111	263	467.5
"putative_UTR:m4198598_4198652"	584.33	545.42	297.92	350.17	1117.75	390.17	534.62	343.92	316.03	384.42	318.17	546.42
"putative_sRNA:m4198778_4199088"	154.17	166.5	117.5	145.33	661.5	230	49.5	25.5	25.75	58.5	115	184.5
"gene:Rv3751"	16	15.33	116.92	147.17	143.33	39.33	19.33	14.25	24	20	44	86.5
"gene:Rv3752c"	1222.17	1255.9	209.5	265.58	840.42	226.5	934.58	674.08	328.75	497	526.33	800.42
"gene:Rv3753c"	2288.92	2339.65	429	498.08	2064.58	655.33	1825.25	1111.92	766.08	1033.17	1177	1679.42
"gene:Rv3754"	1145	1207.67	331.33	451.83	1009.17	339.5	617.67	550.83	143.5	139.5	404.67	718.5
"gene:Rv3755c"	3475.87	3554.25	521	687.67	2878.17	923.5	2082	1529	1009.33	729	1604.17	2429
"gene:Rv3756c"	2089.07	2093.58	209.83	307.5	375	88	1020.92	726.5	647.67	473	214.67	253.17
"gene:Rv3757c"	3047.45	2683.92	280.17	394.83	542	119	1538.08	1155.83	819.33	637.17	299.67	379.33
"gene:Rv3758c"	5767.25	5550.33	719.33	913.42	1349.92	274	2450.75	1829.08	1367.83	1119.08	687.5	1047.42
"gene:Rv3759c"	6707.42	6994	1306	1635.5	2123.5	480.33	4042.08	3505.17	1796.42	1470.92	1163.67	1481.08
"putative_UTR:p4205503_4205537"	268.83	257.08	51	51	141.83	80.83	512.92	429.42	66.83	59.83	41	53.5
"gene:Rv3760"	923.17	980.25	187.5	204.5	531.83	230.33	2255.25	1789.75	320.33	271.33	174.83	213.5
"gene:Rv3761c"	1129.83	1093.87	174.5	227.42	571.67	162.33	315.5	230.17	111.42	138.17	196.83	257.67
"putative_UTR:m4206918_4206995"	61	56.7	13.5	23.92	22.33	5.33	67.33	87	24.25	28.67	17.83	12.17
"gene:Rv3762c"	1761.58	1694.03	417.5	612.58	755.17	268.17	1492.42	1687	604.25	454.17	714.83	555.67
"putative_UTR:p4209005_4209046"	293	261.83	71.83	85.83	468.53	161.5	353.08	376.17	107.17	66.83	238.83	66.17
"gene:Rv3763"	3142.33	3068.67	493.67	664.42	3885.37	1166	3498.62	3601.73	1064.33	764.33	2315.42	566.67
"putative_sRNA:m4209160_4209393"	141	150	89.5	98	196.67	61	72.33	50	50.5	45	59.5	70
"putative_UTR:p4209527_4210272"	2958.67	3044.92	559.83	781.08	2641.25	726.83	2647.28	2598.98	1243.5	1007	1965.33	579
"gene:Rv3764c"	1426.92	1500.92	740.5	911.5	1628.43	507.33	579.83	431.25	427.17	409.17	638.5	1631
"putative_UTR:m4211040_4211079"	135.08	131.75	67.5	85.17	305.93	71.83	59.58	34.42	68.33	65.83	60.5	160.42
"gene:Rv3765c"	909.33	911.75	270	329.5	1593.43	310.83	345.92	307.42	276.17	280.33	320.67	1229.75
"putative_UTR:p4212211_4212292"	236.83	254.67	285.67	367.17	290.33	53.5	340.17	356.25	167.17	123.5	76.17	64
"gene:Rv3766"	745.5	821.17	809.67	1129.33	973.17	169	1129.83	1159.92	847.83	569.33	250.67	304.33
"putative_sRNA:m4212432_4212710"	237.5	230.83	113.5	153	256.83	53.5	45	26	75.5	83.33	29	137.5
"putative_UTR:m4212912_4212995"	271.7	224.53	175.25	191.67	474.83	88.67	155.33	93.83	232.5	146.5	38.33	192.33
"gene:Rv3767c"	1930.03	1646.7	1459.25	2044.83	4113.17	875	1077.17	619.67	1072	953	399.17	2250.83
"putative_sRNA:p4213343_4213421"	31.5	23	61.5	91	46	6.5	18.5	17	60	36	11.83	13.5
"gene:Rv3768"	258.67	272.5	77.5	118.5	266.83	185.5	126.5	110	55	39	107.5	150.5
"gene:Rv3769"	1772.75	1869.62	319.5	352.17	1914.83	837.42	842.5	846.92	204.83	209.5	976.58	1110
"putative_UTR:p4214888_4215122"	963.92	919.78	168	221.17	818.5	409.42	747.83	613.17	90.5	122.5	450.75	526.33
"gene:Rv3770c"	702.58	700.67	164.83	221.83	1002.17	319	285.33	252.33	105.5	110	292.33	556.83
"gene:Rv3770A"	133.83	156.25	53	83.5	139	48.33	60.5	39.33	16	30.83	60.83	82.17
"gene:Rv3770B"	236.75	226.25	97	119.92	213.67	79.5	113	81.83	18.5	47.33	102.83	133.17
"gene:Rv3771c"	739	705	249	349	1078	314.83	250	121.33	73	164	289.33	392.5
"putative_UTR:m4216938_4216967"	379.67	381.83	195	228	682	297.5	215.67	72.5	69	59	280.33	326.67
"gene:Rv3772"	1412.08	1413.33	132	194	877.17	343	496.83	306.83	56.5	76.5	354.67	617.33
"gene:Rv3773c"	915.83	1014.83	334.5	546	596.33	141.5	748.17	761.83	333	375.5	389	828.83
"gene:Rv3774"	8391	9997.75	1088	1528.42	2577.33	582.33	6526.08	6588.67	759.67	1056.67	868.92	889.95
"gene:Rv3775"	3438.67	3777.67	419.17	631.58	1036.17	226.83	3316.67	3307.75	413.75	628.67	369.83	283.53
"putative_sRNA:m4220318_4220479"	90.83	104	211.5	245	319.83	152.5	91.83	74.5	86.5	56	186.33	390.5
"gene:Rv3776"	832.33	900.67	330.25	490.08	374.5	129.5	855.42	741.33	292	314.67	409	960.83
"putative_sRNA:m4221375_4221523"	95	93	144.5	172.83	154	35.83	40.5	35	10	22.5	27.5	71
"putative_sRNA:m4221994_4222205"	235	239.33	133.5	211	353.83	121	110	99	42	51	105.33	179.83
"gene:Rv3777"	2541.67	2645.33	589.5	860.17	1376.92	424.17	1777.92	1443.83	962.17	826.67	806.67	1915.5
"putative_UTR:m4223564_4223698"	1023.08	1029.25	206	275.83	983.67	172.92	613.67	529.08	374.83	538.25	205.83	859.33
"gene:Rv3778c"	6695.12	7641.45	1677.75	2451.17	7849.37	1879.58	4752.23	3359.53	3517.42	4186.42	1610.33	5882.58
"putative_UTR:m4224896_4224994"	557.53	618.03	203.17	286.75	834.2	213.67	400.98	257.45	160.17	242	133	490.92
"gene:Rv3779"	1840.58	1852.67	299.83	410.33	2071.17	767	985.08	848.33	277.17	307.83	714.83	1044.75
"putative_sRNA:m4225084_4225879"	685.83	813.5	1046	1304.5	1220.25	314.67	1056.33	754.75	640.17	619.17	307.17	891
"gene:Rv3780"	2026.58	1831.33	853.5	1270.5	1636.42	478.33	872.25	758.33	693.67	684.33	487.75	1183.25
"putative_sRNA:m4227381_4227542"	71.5	77.58	159.5	197.5	244.33	93.5	31	11	16	46.5	77	413
"gene:Rv3781"	1931.58	1732.33	387.17	584.33	951.75	272.67	432.67	334	403.5	380.08	290.45	778.33
"gene:Rv3782"	4334.33	4127.92	1447.33	1820.33	2347.58	483.17	1787	1326.83	1277.17	1328.42	722.53	1358.25
"gene:Rv3783"	3554.33	3438.33	325.5	392.67	1470.08	270.33	1247.67	886.58	377.17	465.83	487.33	893.83
"putative_sRNA:m4229506_4229707"	161	162.5	55	75	156.83	42	173.5	178.5	19.5	48	48	102
"gene:Rv3784"	842.17	764.83	154.5	220.5	712.17	184.5	129	129.25	115	138.5	230.5	669.33
"putative_sRNA:m4231118_4231307"	215.5	197	108.5	138	437	138	81	46.5	32.5	38	101.5	125.5
"gene:Rv3785"	2505.92	2247.17	713	893.17	2324.33	689.17	919.67	700.5	518.17	516	1190.17	2774
"putative_sRNA:m4231922_4232028"	162.5	135.5	181	261.5	228.83	52	102	60	318.83	362.33	72.5	272.25
"gene:Rv3786c"	998.67	1060	313.5	364.67	726.67	205	470.75	425.67	243	271.5	233.33	347
"gene:Rv3787c"	290.83	255.5	163	163.83	371.33	132	95.5	62.33	20.5	35.5	160	294.25
"gene:Rv3788"	330.5	399	101.83	115.5	1089.33	354.5	204.83	124.33	70.5	64	242.5	151.5
"gene:Rv3789"	271.17	248.67	49	52.5	347.5	140.5	69.33	30.5	12.5	24	134	181.5
"putative_sRNA:m4235638_4236004"	73	61	52.5	60	102.5	65	19.33	13	4.5	12.5	37.5	41
"gene:Rv3790"	956.5	804.75	144.5	185.5	735	264.83	246.37	150.5	43	61.5	216.5	488.33
"gene:Rv3791"	1148.75	1244.5	69	117	555.83	165	428.03	330.83	80.83	129	213.33	430.5
"gene:Rv3792"	2155.67	2287.08	117.5	171.33	553	105.5	815	606	141.83	164.5	220.67	545.83
"gene:Rv3793"	5471	5863.83	316.5	430	1244	290.83	1590.33	1547.5	253.33	354	444.17	1154.33
"putative_sRNA:m4241095_4241313"	88.5	84.67	91	97	126	42	41	37.5	47	51	47	85.5
"gene:Rv3794"	7379.75	7426.92	359.5	481.83	1973.33	629.83	2752.33	1924.5	154.83	275.83	620.83	1912.83
"putative_sRNA:m4246508_4246739"	259.75	198.83	138.83	176	105	35.83	87.33	76.5	18.5	31	31.5	63.5
"gene:Rv3795"	8248.58	8266.5	246	323	1597.33	349	2262.92	1974.17	247	341.83	424	1050.5
"gene:Rv3796"	583.42	489	81.5	97.5	445.83	117	85.83	61.83	57	49.33	93	218.5
"putative_sRNA:m4250050_4250179"	75.5	60.5	71	94	428.5	198	49	24.33	25	28	106	164.5
"gene:Rv3797"	1018.92	915.42	776	1007.33	865.83	273.5	300.33	167	173	191.33	619.17	938
"putative_sRNA:m4252134_4252249"	40	38.5	32	26	184	55.83	33	12.5	16	16	28	53
